282-,-,-,-,-,-
-0.114490,0.019015,0.048442,0.001593,0.004028,-0.010843
-0.119853,0.019970,0.044519,0.002035,0.005678,-0.013979
-0.128779,0.021220,0.040050,0.002218,0.006600,-0.017544
-0.140516,0.022703,0.035789,0.002198,0.006555,-0.021283
-0.153574,0.024186,0.032459,0.002038,0.005596,-0.024925
-0.166620,0.025443,0.030556,0.001806,0.004067,-0.028236
-0.179003,0.026405,0.030053,0.001589,0.002516,-0.031044
-0.190730,0.027046,0.030352,0.001465,0.001467,-0.033249
-0.202272,0.027270,0.030609,0.001447,0.001210,-0.034824
-0.214179,0.027036,0.030227,0.001467,0.001725,-0.035797
-0.226667,0.026409,0.029169,0.001414,0.002768,-0.036224
-0.239524,0.025468,0.027900,0.001204,0.004042,-0.036174
-0.252332,0.024288,0.027039,0.000829,0.005350,-0.035718
-0.264727,0.023015,0.026957,0.000355,0.006658,-0.034911
-0.276673,0.021872,0.027645,-0.000117,0.008054,-0.033758
-0.288525,0.021078,0.028816,-0.000491,0.009629,-0.032246
-0.300642,0.020894,0.030003,-0.000676,0.011316,-0.030435
-0.313134,0.021588,0.030598,-0.000579,0.012884,-0.028462
-0.325817,0.023141,0.029989,-0.000128,0.014021,-0.026503
-0.338298,0.025214,0.027882,0.000652,0.014409,-0.024748
-0.350329,0.027499,0.024463,0.001629,0.013843,-0.023338
-0.361930,0.029851,0.020201,0.002612,0.012326,-0.022290
-0.372943,0.032045,0.015680,0.003442,0.010071,-0.021486
-0.382722,0.033580,0.011415,0.004013,0.007435,-0.020742
-0.390716,0.033958,0.007716,0.004199,0.004807,-0.019828
-0.397065,0.033265,0.004913,0.003814,0.002505,-0.018464
-0.402176,0.032060,0.003509,0.002805,0.000720,-0.016428
-0.406140,0.030641,0.003916,0.001437,-0.000479,-0.013694
-0.408814,0.028995,0.006071,0.000149,-0.001106,-0.010408
-0.410013,0.027240,0.009318,-0.000716,-0.001193,-0.006690
-0.409446,0.025616,0.012690,-0.001033,-0.000788,-0.002547
-0.406782,0.024231,0.015309,-0.000887,-0.000000,0.001943
-0.401858,0.023000,0.016661,-0.000493,0.001010,0.006531
-0.394872,0.021784,0.016689,-0.000102,0.002016,0.010899
-0.386335,0.020523,0.015806,0.000073,0.002708,0.014767
-0.376734,0.019261,0.014764,-0.000066,0.002806,0.017976
-0.366264,0.018051,0.014350,-0.000484,0.002192,0.020515
-0.355007,0.016884,0.015088,-0.001038,0.000973,0.022471
-0.343245,0.015767,0.017133,-0.001556,-0.000559,0.023979
-0.331463,0.014778,0.020209,-0.001902,-0.002043,0.025201
-0.320111,0.014047,0.023633,-0.002015,-0.003163,0.026308
-0.309388,0.013698,0.026687,-0.001896,-0.003745,0.027438
-0.299186,0.013777,0.028902,-0.001594,-0.003793,0.028642
-0.289181,0.014288,0.029957,-0.001190,-0.003478,0.029858
-0.278905,0.015194,0.029654,-0.000768,-0.003128,0.030887
-0.267962,0.016296,0.028196,-0.000405,-0.003098,0.031483
-0.256439,0.017336,0.026182,-0.000173,-0.003587,0.031481
-0.244864,0.018230,0.024289,-0.000129,-0.004571,0.030878
-0.233793,0.018976,0.023074,-0.000286,-0.005872,0.029813
-0.223549,0.019500,0.022854,-0.000608,-0.007249,0.028494
-0.214194,0.019713,0.023696,-0.001024,-0.008459,0.027138
-0.205655,0.019570,0.025501,-0.001448,-0.009273,0.025925
-0.197723,0.019111,0.028004,-0.001786,-0.009479,0.024973
-0.189999,0.018529,0.030766,-0.001950,-0.008898,0.024318
-0.182130,0.018053,0.033234,-0.001904,-0.007456,0.023906
-0.174162,0.017808,0.034855,-0.001699,-0.005249,0.023601
-0.166479,0.017801,0.035236,-0.001461,-0.002578,0.023228
-0.159434,0.017889,0.034345,-0.001337,0.000067,0.022609
-0.153136,0.017820,0.032676,-0.001432,0.002133,0.021578
-0.147404,0.017458,0.031184,-0.001787,0.003151,0.019937
-0.141892,0.016879,0.030893,-0.002346,0.002909,0.017521
-0.136463,0.016251,0.032398,-0.002952,0.001586,0.014344
-0.131367,0.015684,0.035685,-0.003388,-0.000343,0.010591
-0.127166,0.015243,0.040222,-0.003467,-0.002305,0.006520
-0.124528,0.014986,0.045150,-0.003082,-0.003783,0.002419
-0.123861,0.014973,0.049421,-0.002226,-0.004400,-0.001430
-0.125073,0.015305,0.051974,-0.000998,-0.003960,-0.004781
-0.127696,0.015948,0.052138,0.000389,-0.002488,-0.007488
-0.131160,0.016585,0.049982,0.001638,-0.000245,-0.009548
-0.135025,0.016899,0.046288,0.002471,0.002329,-0.011104
-0.139128,0.016839,0.042239,0.002732,0.004739,-0.012403
-0.143574,0.016648,0.038891,0.002467,0.006580,-0.013727
-,-,-,-,-,-
-0.003036,0.000364,0.000698,0.000031,0.000108,-0.000413
-0.017644,0.002079,0.004062,0.000208,0.000607,-0.002438
-0.049525,0.005728,0.011281,0.000677,0.001642,-0.006990
-0.093431,0.010617,0.020678,0.001487,0.002968,-0.013504
-0.138565,0.015517,0.029007,0.002545,0.004178,-0.020500
-0.176645,0.019550,0.033749,0.003675,0.004956,-0.026662
-0.204232,0.022238,0.034196,0.004665,0.005158,-0.031283
-0.222039,0.023340,0.031337,0.005285,0.004813,-0.034244
-0.233298,0.022953,0.026908,0.005365,0.004079,-0.035825
-0.241937,0.021581,0.022519,0.004881,0.003162,-0.036472
-0.251049,0.019899,0.019360,0.003958,0.002229,-0.036600
-0.262167,0.018533,0.018161,0.002807,0.001376,-0.036473
-0.275440,0.017960,0.019053,0.001675,0.000690,-0.036190
-0.290284,0.018400,0.021491,0.000815,0.000286,-0.035726
-0.305895,0.019697,0.024444,0.000415,0.000261,-0.034983
-0.321422,0.021421,0.026757,0.000535,0.000637,-0.033836
-0.336050,0.023189,0.027610,0.001073,0.001358,-0.032185
-0.349237,0.024994,0.026706,0.001808,0.002341,-0.029945
-0.360812,0.027149,0.024181,0.002519,0.003519,-0.027090
-0.370950,0.029668,0.020318,0.003039,0.004763,-0.023777
-0.380374,0.032064,0.015239,0.003184,0.005807,-0.020280
-0.390057,0.034033,0.009407,0.002763,0.006319,-0.016814
-0.400348,0.035680,0.004064,0.001778,0.006040,-0.013511
-0.410502,0.037024,0.000531,0.000530,0.004911,-0.010460
-0.419035,0.037820,-0.000584,-0.000533,0.003102,-0.007693
-0.424597,0.037787,0.000417,-0.001091,0.000932,-0.005136
-0.426512,0.036792,0.002599,-0.001081,-0.001252,-0.002636
-0.424833,0.034874,0.004953,-0.000659,-0.003173,-0.000047
-0.420133,0.032208,0.006871,-0.000107,-0.004668,0.002726
-0.413169,0.029123,0.008310,0.000286,-0.005635,0.005739
-0.404601,0.026034,0.009555,0.000342,-0.005996,0.009013
-0.394923,0.023226,0.010829,0.000048,-0.005742,0.012513
-0.384290,0.020758,0.012246,-0.000497,-0.004984,0.016170
-0.372606,0.018529,0.013965,-0.001178,-0.003927,0.019903
-0.360009,0.016434,0.016186,-0.001889,-0.002809,0.023559
-0.346908,0.014443,0.019037,-0.002524,-0.001808,0.026943
-0.333703,0.012615,0.022449,-0.002974,-0.000993,0.029908
-0.320629,0.011082,0.026099,-0.003139,-0.000349,0.032383
-0.307693,0.009963,0.029465,-0.002970,0.000156,0.034357
-0.294808,0.009209,0.031950,-0.002494,0.000504,0.035821
-0.281967,0.008680,0.033126,-0.001834,0.000614,0.036747
-0.269194,0.008385,0.032895,-0.001173,0.000396,0.037122
-0.256495,0.008412,0.031534,-0.000694,-0.000198,0.036957
-0.243953,0.008698,0.029632,-0.000526,-0.001155,0.036275
-0.231847,0.009053,0.027956,-0.000705,-0.002394,0.035118
-0.220596,0.009330,0.027263,-0.001169,-0.003765,0.033575
-0.210501,0.009478,0.028037,-0.001774,-0.005082,0.031797
-0.201461,0.009562,0.030326,-0.002316,-0.006169,0.029943
-0.193083,0.009752,0.033692,-0.002578,-0.006904,0.028098
-0.185292,0.010236,0.037205,-0.002399,-0.007261,0.026251
-0.178573,0.011145,0.039765,-0.001738,-0.007305,0.024325
-0.173394,0.012504,0.040646,-0.000707,-0.007159,0.022282
-0.169661,0.014137,0.039812,0.000442,-0.006943,0.020209
-0.166724,0.015776,0.037839,0.001431,-0.006691,0.018273
-0.163696,0.017339,0.035560,0.002067,-0.006315,0.016631
-0.159791,0.018870,0.033648,0.002316,-0.005669,0.015321
-0.154584,0.020265,0.032404,0.002269,-0.004668,0.014229
-0.148236,0.021308,0.031846,0.002040,-0.003355,0.013146
-0.141459,0.021893,0.031867,0.001706,-0.001894,0.011866
-0.135095,0.022064,0.032295,0.001305,-0.000512,0.010236
-0.129775,0.021884,0.033008,0.000856,0.000578,0.008181
-0.125930,0.021468,0.034111,0.000366,0.001260,0.005726
-0.123833,0.021133,0.035858,-0.000136,0.001610,0.002984
-0.123385,0.021300,0.038255,-0.000542,0.001875,0.000107
-0.124078,0.022114,0.040755,-0.000694,0.002322,-0.002743
-0.125417,0.023269,0.042447,-0.000478,0.003075,-0.005465
-0.127239,0.024254,0.042583,0.000090,0.004039,-0.008084
-0.129584,0.024741,0.040963,0.000839,0.004928,-0.010717
-0.132437,0.024723,0.037946,0.001512,0.005435,-0.013480
-0.135694,0.024363,0.034258,0.001881,0.005407,-0.016413
-0.139338,0.023799,0.030758,0.001827,0.004913,-0.019470
-0.143618,0.023086,0.028249,0.001359,0.004187,-0.022550
-0.149036,0.022277,0.027228,0.000597,0.003494,-0.025530
-0.156060,0.021523,0.027722,-0.000261,0.003037,-0.028288
-0.164801,0.020946,0.029292,-0.000968,0.002926,-0.030725
-0.174919,0.020465,0.031208,-0.001289,0.003195,-0.032792
-0.185764,0.019824,0.032759,-0.001109,0.003827,-0.034477
-0.196772,0.018775,0.033356,-0.000476,0.004813,-0.035792
-0.207820,0.017334,0.032544,0.000416,0.006196,-0.036750
-0.219103,0.015721,0.030114,0.001277,0.007978,-0.037345
-0.230961,0.014039,0.026298,0.001792,0.010021,-0.037561
-0.243762,0.012318,0.021934,0.001736,0.012048,-0.037416
-0.257720,0.010751,0.018229,0.001072,0.013734,-0.036996
-0.272927,0.009707,0.016082,-0.000003,0.014856,-0.036454
-0.289556,0.009727,0.015625,-0.001095,0.015353,-0.035972
-0.307810,0.011326,0.016106,-0.001742,0.015288,-0.035664
-0.327459,0.014589,0.016144,-0.001557,0.014757,-0.035527
-0.347488,0.018738,0.014340,-0.000430,0.013807,-0.035476
-0.366568,0.022263,0.009848,0.001316,0.012379,-0.035360
-0.383849,0.024104,0.003013,0.002978,0.010420,-0.034943
-0.399161,0.024373,-0.004481,0.003821,0.008053,-0.033981
-0.412963,0.023643,-0.010535,0.003494,0.005605,-0.032361
-0.426404,0.022207,-0.013731,0.002129,0.003519,-0.030075
-0.440832,0.020170,-0.013794,0.000143,0.002138,-0.027136
-0.456716,0.017779,-0.011317,-0.001923,0.001517,-0.023602
-0.473258,0.015403,-0.007198,-0.003547,0.001424,-0.019557
-0.488829,0.013362,-0.002425,-0.004369,0.001503,-0.015078
-0.501394,0.011853,0.001978,-0.004235,0.001416,-0.010257
-0.509001,0.010953,0.005443,-0.003200,0.000927,-0.005265
-0.510441,0.010555,0.008279,-0.001522,-0.000057,-0.000326
-0.505803,0.010516,0.011231,0.000363,-0.001429,0.004398
-0.496438,0.010994,0.014789,0.001955,-0.002903,0.008889
-0.484423,0.012255,0.019012,0.002934,-0.004138,0.013241
-0.471876,0.014250,0.023779,0.003324,-0.004844,0.017575
-0.460380,0.016581,0.028947,0.003400,-0.004819,0.022008
-0.450758,0.018727,0.034081,0.003488,-0.003933,0.026670
-0.442871,0.020441,0.038165,0.003822,-0.002218,0.031653
-0.435336,0.021922,0.039760,0.004551,0.000040,0.036924
-0.426110,0.023260,0.037865,0.005755,0.002326,0.042270
-0.413749,0.024079,0.032582,0.007289,0.004026,0.047276
-0.397800,0.023964,0.024859,0.008738,0.004615,0.051496
-0.378548,0.022753,0.016203,0.009601,0.003832,0.054668
-0.356830,0.020332,0.008542,0.009463,0.001737,0.056774
-0.333828,0.016718,0.003758,0.008131,-0.001323,0.058004
-0.310724,0.012312,0.003206,0.005701,-0.004789,0.058690
-0.288340,0.007644,0.007377,0.002586,-0.008027,0.059200
-0.267044,0.002978,0.015858,-0.000575,-0.010456,0.059815
-0.246811,-0.001657,0.027447,-0.003154,-0.011625,0.060681
-0.227349,-0.006140,0.040325,-0.004731,-0.011256,0.061837
-0.208364,-0.010098,0.052424,-0.005149,-0.009331,0.063215
-0.189759,-0.013056,0.061928,-0.004467,-0.006127,0.064645
-0.171623,-0.014619,0.067676,-0.002896,-0.002155,0.065884
-0.154004,-0.014486,0.069161,-0.000721,0.001968,0.066609
-0.136876,-0.012531,0.066523,0.001766,0.005646,0.066446
-0.120546,-0.009066,0.060702,0.004258,0.008411,0.065120
-0.105716,-0.004868,0.053126,0.006445,0.010022,0.062534
-0.093096,-0.000710,0.045181,0.008087,0.010449,0.058772
-0.083111,0.003098,0.037931,0.009064,0.009775,0.054082
-,-,-,-,-,-
-0.001215,0.000256,0.000456,0.000148,-0.000026,0.000586
-0.006905,0.001499,0.002621,0.000852,-0.000179,0.003328
-0.018663,0.004178,0.007244,0.002350,-0.000628,0.008983
-0.033286,0.007684,0.013439,0.004318,-0.001506,0.015978
-0.045801,0.010983,0.019654,0.006173,-0.002751,0.021835
-0.053177,0.013550,0.024850,0.007514,-0.004065,0.024961
-0.055036,0.015474,0.028579,0.008245,-0.005033,0.025071
-0.052817,0.017198,0.030634,0.008508,-0.005283,0.022848
-0.048535,0.019200,0.030758,0.008545,-0.004657,0.019309
-0.044066,0.021589,0.028680,0.008530,-0.003330,0.015247
-0.040911,0.024051,0.024493,0.008451,-0.001754,0.011053
-0.039722,0.026362,0.018688,0.008154,-0.000470,0.006879
-0.040101,0.028656,0.011926,0.007475,0.000080,0.002735
-0.041286,0.031061,0.005184,0.006326,-0.000329,-0.001491
-0.042892,0.033456,-0.000244,0.004711,-0.001663,-0.005956
-0.045011,0.035686,-0.003116,0.002729,-0.003640,-0.010740
-0.048012,0.037727,-0.002617,0.000566,-0.005825,-0.015764
-0.052348,0.039604,0.001254,-0.001487,-0.007730,-0.020824
-0.058330,0.041337,0.007582,-0.003044,-0.008906,-0.025679
-0.066076,0.042983,0.014766,-0.003752,-0.009027,-0.030144
-0.075689,0.044621,0.020831,-0.003416,-0.007965,-0.034124
-0.087232,0.046245,0.023960,-0.002088,-0.005851,-0.037587
-0.100416,0.047756,0.022987,-0.000081,-0.003075,-0.040542
-0.114318,0.049100,0.017655,0.002103,-0.000174,-0.043037
-0.127622,0.050154,0.008684,0.003851,0.002293,-0.045204
-0.139283,0.050534,-0.002189,0.004566,0.003924,-0.047248
-0.149095,0.049730,-0.012392,0.003857,0.004609,-0.049332
-0.157988,0.047348,-0.019290,0.001677,0.004495,-0.051544
-0.167605,0.043359,-0.021166,-0.001613,0.003869,-0.053921
-0.179354,0.038283,-0.017807,-0.005308,0.003048,-0.056444
-0.193748,0.032843,-0.010522,-0.008595,0.002292,-0.059021
-0.210256,0.027442,-0.001564,-0.010818,0.001751,-0.061495
-0.227679,0.022123,0.006824,-0.011676,0.001472,-0.063683
-0.244735,0.016777,0.013068,-0.011271,0.001448,-0.065409
-0.260468,0.011328,0.016533,-0.010038,0.001662,-0.066539
-0.274432,0.005960,0.017654,-0.008597,0.002097,-0.067015
-0.286954,0.001221,0.017670,-0.007503,0.002743,-0.066861
-0.299119,-0.002160,0.017857,-0.007007,0.003622,-0.066151
-0.312047,-0.003755,0.018542,-0.006977,0.004763,-0.064972
-0.326224,-0.003772,0.018738,-0.007009,0.006122,-0.063396
-0.341354,-0.002893,0.017308,-0.006733,0.007513,-0.061533
-0.356858,-0.001987,0.014391,-0.006086,0.008608,-0.059632
-0.373103,-0.001549,0.011170,-0.005345,0.009087,-0.057961
-0.391958,-0.001157,0.008615,-0.004892,0.008826,-0.056552
-0.415867,-0.000085,0.006579,-0.004906,0.007917,-0.055172
-0.445923,0.002193,0.003914,-0.005270,0.006421,-0.053544
-0.480503,0.006389,-0.000463,-0.005701,0.004161,-0.051526
-0.515670,0.012664,-0.006418,-0.005856,0.000875,-0.049075
-0.546747,0.019558,-0.012299,-0.005438,-0.003492,-0.046104
-0.570000,0.024691,-0.016005,-0.004425,-0.008553,-0.042425
-0.583625,0.026476,-0.016444,-0.003168,-0.013488,-0.037787
-0.588056,0.024811,-0.014009,-0.002181,-0.017386,-0.032023
-0.585498,0.020459,-0.009881,-0.001848,-0.019632,-0.025192
-0.578604,0.014402,-0.004771,-0.002268,-0.020087,-0.017538
-0.569215,0.007540,0.001722,-0.003248,-0.018956,-0.009232
-0.558167,0.000580,0.010234,-0.004425,-0.016549,-0.000289
-0.545690,-0.005805,0.020237,-0.005390,-0.013232,0.009135
-0.531457,-0.011018,0.030044,-0.005783,-0.009458,0.018643
-0.514837,-0.014756,0.037960,-0.005379,-0.005732,0.027726
-0.495547,-0.017079,0.043137,-0.004153,-0.002517,0.035878
-0.474131,-0.018281,0.045565,-0.002284,-0.000100,0.042747
-0.451785,-0.018583,0.045526,-0.000092,0.001444,0.048219
-0.429680,-0.017896,0.043235,0.002066,0.002151,0.052373
-0.408554,-0.015938,0.039090,0.003903,0.002047,0.055355
-0.388836,-0.012998,0.034121,0.005275,0.001153,0.057366
-0.370830,-0.010417,0.029615,0.006130,-0.000440,0.058731
-0.354317,-0.009357,0.026279,0.006379,-0.002520,0.059862
-0.338197,-0.009496,0.024135,0.005947,-0.004759,0.061055
-0.320921,-0.009724,0.022847,0.004983,-0.006822,0.062312
-0.300925,-0.009593,0.021925,0.003809,-0.008530,0.063311
-0.277402,-0.009605,0.021130,0.002609,-0.009962,0.063641
-0.251406,-0.010391,0.020909,0.001302,-0.011344,0.063112
-0.225309,-0.012094,0.022161,-0.000291,-0.012832,0.061858
-0.201222,-0.014351,0.025584,-0.002217,-0.014347,0.060237
-0.180145,-0.016462,0.031321,-0.004291,-0.015554,0.058659
-0.162203,-0.017747,0.038989,-0.006135,-0.015992,0.057427
-0.147300,-0.017938,0.047797,-0.007292,-0.015236,0.056665
-0.135372,-0.017129,0.056511,-0.007416,-0.013045,0.056336
-0.126246,-0.015426,0.063590,-0.006387,-0.009441,0.056304
-0.119449,-0.012973,0.067679,-0.004348,-0.004704,0.056430
-0.114162,-0.010143,0.068049,-0.001669,0.000714,0.056632
-0.109278,-0.007289,0.064843,0.001148,0.006352,0.056867
-0.103439,-0.004428,0.058867,0.003595,0.011837,0.057017
-0.095532,-0.001418,0.051227,0.005295,0.016824,0.056795
-0.085487,0.001795,0.043178,0.006079,0.020805,0.055801
-0.074156,0.005295,0.035777,0.006017,0.023149,0.053652
-0.062501,0.009071,0.029728,0.005396,0.023394,0.050115
-0.051168,0.012726,0.025589,0.004597,0.021476,0.045177
-0.040587,0.015808,0.023600,0.003917,0.017779,0.039037
-0.031144,0.018243,0.023349,0.003474,0.012974,0.032028
-0.022960,0.020220,0.023814,0.003259,0.007698,0.024467
-0.015671,0.021914,0.023840,0.003218,0.002324,0.016534
-0.008893,0.023384,0.022760,0.003232,-0.002978,0.008289
-0.002760,0.024559,0.020720,0.003077,-0.008022,-0.000189
0.002165,0.025182,0.018621,0.002461,-0.012504,-0.008677
0.005087,0.024828,0.017815,0.001139,-0.016032,-0.016794
0.005223,0.023248,0.019534,-0.000906,-0.018231,-0.024120
0.002124,0.020713,0.024355,-0.003323,-0.018744,-0.030372
-0.004140,0.017850,0.031851,-0.005475,-0.017286,-0.035466
-0.012960,0.015149,0.040503,-0.006703,-0.013842,-0.039457
-0.023565,0.012722,0.048180,-0.006612,-0.008717,-0.042500
-0.035365,0.010494,0.052930,-0.005226,-0.002503,-0.044886
-0.047961,0.008431,0.053612,-0.002942,0.003970,-0.046999
-0.061097,0.006677,0.050290,-0.000354,0.009797,-0.049246
-0.074688,0.005538,0.044018,0.001958,0.014203,-0.051989
-0.089028,0.005167,0.036133,0.003627,0.016735,-0.055529
-0.104934,0.005298,0.027753,0.004570,0.017318,-0.060086
-0.123534,0.005477,0.019589,0.004882,0.016206,-0.065697
-0.145835,0.005438,0.011888,0.004689,0.013827,-0.072120
-0.172304,0.005057,0.004741,0.004056,0.010611,-0.078871
-0.202683,0.004175,-0.001439,0.002970,0.006869,-0.085340
-0.236123,0.002732,-0.005866,0.001406,0.002832,-0.090944
-0.271865,0.000846,-0.007704,-0.000596,-0.001263,-0.095237
-0.309477,-0.001341,-0.006574,-0.002877,-0.005162,-0.098004
-0.348250,-0.003671,-0.002839,-0.005117,-0.008558,-0.099217
-0.387610,-0.005962,0.002470,-0.006942,-0.011114,-0.098906
-0.427714,-0.007710,0.008481,-0.008052,-0.012500,-0.096983
-0.468642,-0.008394,0.015654,-0.008210,-0.012359,-0.093184
-0.509923,-0.009295,0.024145,-0.007413,-0.010433,-0.087157
-0.551420,-0.012477,0.031450,-0.006263,-0.006814,-0.078570
-0.592526,-0.017297,0.034307,-0.005655,-0.002134,-0.067422
-0.630377,-0.021034,0.031973,-0.005924,0.002508,-0.054369
-0.660677,-0.022254,0.026994,-0.006557,0.005980,-0.040553
-0.679665,-0.021844,0.023510,-0.006662,0.007610,-0.027111
-0.685287,-0.021276,0.024090,-0.005719,0.007445,-0.014740
-0.677678,-0.020646,0.027958,-0.003960,0.006104,-0.003598
-0.659153,-0.018989,0.032457,-0.001968,0.004298,0.006387
-0.633119,-0.016047,0.035464,-0.000106,0.002414,0.015284
-,-,-,-,-,-
-0.009279,-0.000254,0.000546,0.000076,-0.000118,0.000732
-0.052894,-0.001519,0.003163,0.000436,-0.000747,0.004325
-0.144566,-0.004401,0.008835,0.001202,-0.002289,0.012361
-0.262976,-0.008573,0.016537,0.002227,-0.004704,0.023775
-0.371309,-0.013118,0.024275,0.003267,-0.007510,0.035990
-0.443354,-0.017271,0.030693,0.004163,-0.010043,0.046844
-0.470689,-0.020687,0.035360,0.004865,-0.011660,0.055276
-0.459465,-0.023234,0.038224,0.005397,-0.011933,0.061227
-0.423523,-0.024863,0.039379,0.005844,-0.010791,0.065230
-0.377722,-0.025837,0.039007,0.006220,-0.008549,0.068052
-0.333178,-0.026449,0.037195,0.006304,-0.005802,0.070406
-0.295298,-0.026487,0.034202,0.005835,-0.003233,0.072630
-0.264635,-0.025519,0.030838,0.004828,-0.001413,0.074555
-0.239244,-0.023553,0.028271,0.003580,-0.000647,0.075733
-0.216639,-0.021148,0.027457,0.002434,-0.000921,0.075742
-0.194913,-0.018932,0.028599,0.001553,-0.001970,0.074424
-0.173464,-0.017037,0.031001,0.000896,-0.003378,0.071997
-0.152728,-0.014985,0.033593,0.000344,-0.004700,0.068886
-0.133328,-0.012341,0.035676,-0.000161,-0.005555,0.065473
-0.115783,-0.009289,0.037195,-0.000586,-0.005664,0.061993
-0.100516,-0.006312,0.038435,-0.000871,-0.004896,0.058547
-0.087699,-0.003634,0.039681,-0.000990,-0.003305,0.055169
-0.077141,-0.001168,0.041029,-0.000948,-0.001147,0.051853
-0.068365,0.001230,0.042333,-0.000733,0.001156,0.048542
-0.060645,0.003614,0.043307,-0.000285,0.003101,0.045091
-0.053108,0.005993,0.043637,0.000496,0.004216,0.041262
-0.044937,0.008278,0.043144,0.001658,0.004198,0.036816
-0.035522,0.010215,0.041903,0.003070,0.003018,0.031613
-0.024798,0.011703,0.040162,0.004436,0.000926,0.025626
-0.013541,0.013023,0.038279,0.005412,-0.001586,0.018835
-0.003368,0.014326,0.036698,0.005766,-0.003894,0.011275
0.003581,0.015220,0.035833,0.005462,-0.005415,0.003289
0.005531,0.015196,0.035930,0.004629,-0.005812,-0.004535
0.002036,0.014083,0.037086,0.003508,-0.005077,-0.011641
-0.005873,0.011977,0.039251,0.002405,-0.003429,-0.017655
-0.016250,0.009134,0.042095,0.001597,-0.001145,-0.022479
-0.027009,0.006001,0.045017,0.001262,0.001525,-0.026288
-0.036779,0.003081,0.047446,0.001445,0.004344,-0.029453
